station_code;name;latitude;longitude;capacity;is_installed;is_renting;is_returning;town
18141;Clignancourt - Sofia;48.88511992;2.347194888;19;1;1;1;Paris
16018;Flandrin - Henri Martin;48.8643275;2.2724174;18;1;1;1;Paris
24002;Gare de Courbevoie;48.8993867;2.2506506;0;1;0;0;Courbevoie
7009;Assemblée Nationale;48.86141101;2.320121419;63;1;1;1;Paris
41102;Gare de Laplace;48.80893199;2.334946096;43;1;1;1;Arcueil
17042;Porte Maillot - Pereire;48.877775;2.284444;52;1;1;1;Paris
11102;Alexandre Dumas - Voltaire;48.85288867;2.389147641;59;1;1;1;Paris
15122;Place Charles Vallin;48.83552381;2.302598655;26;1;1;1;Paris
16124;Route de Sèvres - Porte de Bagatelle;48.87525984;2.249415815;66;1;1;1;Paris
16034;Porte d'Auteuil;48.84793941;2.260839678;33;1;1;1;Paris
33003;Bordier - Félix Faure;48.90390752;2.383005917;48;1;1;1;Aubervilliers
20132;Réunion - Avron;48.85256675;2.403928069;26;1;1;1;Paris
5021;Jussieu - Fossés Saint-Bernard;48.84718551;2.35348586;39;1;1;1;Paris
5114;Claude Bernard - Arbalète;48.83976677;2.347510904;17;1;1;1;Paris
22505;Mairie de La Garenne Colombes;48.90663823;2.246795967;22;1;1;1;La Garenne-Colombes
20119;Square des Saint-Simoniens;48.8701796;2.3967273;25;1;1;1;Paris
13045;Jean Colly - Tolbiac;48.82781729;2.370549068;36;1;1;1;Paris
21403;Gare de Clamart;48.81383536;2.272278965;14;1;1;1;Clamart
19115;Porte de la Villette;48.89835197;2.386150137;27;1;1;1;Paris
42207;Place des Marseillais;48.82663907;2.405928075;37;1;1;1;Charenton-le-Pont
15010;Square Cambronne;48.84756655;2.302569151;59;1;1;1;Paris
92003;Chanzy - Sud-Est;48.88891204;2.19563216;25;1;1;1;Nanterre
12034;Pirogues de Bercy - Libourne;48.832308;2.38637;49;1;1;1;Paris
5119;Jussieu - Guy de la Brosse;48.845665;2.355653;40;1;1;1;Paris
15033;Place Violet;48.84487894;2.290575653;30;1;1;1;Paris
31705;Champeaux - Gallieni;48.86445913;2.416177802;50;1;1;1;Bagnolet
33019;Madeleine Vionnet;48.90251907;2.374089584;34;1;1;1;Aubervilliers
23701;Parvis Robert Schuman - Roger Salengro;48.81265747;2.192175128;24;1;1;1;Chaville
8033;Commandant Rivière;48.872933;2.309796;27;1;1;1;Paris
12126;Gravelle - Route du Bac;48.824407;2.418455;51;1;1;1;Paris
12029;Dugommier;48.83881105;2.389657795;55;1;1;1;Paris
35019;Anatole France - Jean Lolive;48.8949922;2.4253764;28;1;1;1;Pantin
33001;Victor Hugo - Magasins Généraux;48.9032814;2.368072383;34;1;1;1;Aubervilliers
14104;Boyer-Barret - Raymond Losserand;48.8332988;2.3173384;23;1;1;1;Paris
19019;Petit - Manin;48.88650688;2.39381554;22;1;1;1;Paris
41604;Lagny - Joffre;48.84930687;2.417949736;31;1;1;1;Saint-Mandé
12030;Charenton - Wattignies;48.8366758;2.391795856;33;1;1;1;Paris
17018;Parc Monceau;48.88107791;2.309549265;18;1;1;1;Paris
42707;Place Jean-Baptiste Clément;48.81240467;2.361709177;25;1;1;1;Le Kremlin-Bicêtre
15029;Emeriau - Place de Brazzaville;48.85078526;2.287158519;51;1;1;1;Paris
20036;Ménilmontant - Pelleport;48.87068263;2.398959602;19;1;1;1;Paris
5002;Sommerard - Saint-Jacques;48.85031043;2.345015835;34;1;1;1;Paris
35009;Jean Lolive - Parc Stalingrad;48.89206174;2.409173548;22;1;1;1;Pantin
13104;Gare d'Austerlitz - Quai Saint-Bernard;48.84369031;2.365716398;27;1;0;0;Paris
8055;Courcelles - Place des Ternes;48.87819993;2.299286019;31;1;1;1;Paris
92004;Nanterre - Université;48.901365;2.212693;20;1;1;1;Nanterre
13014;Gare d'Austerlitz;48.842524;2.364044;14;1;1;1;Paris
18020;Francoeur - Marcadet;48.89104123;2.340014585;20;1;1;1;Paris
27002;Parc Pierre Lagravère;48.92650488;2.239069678;30;1;1;1;Colombes
20136;Henri Chevreau - Couronnes;48.87033205;2.388777696;27;1;1;1;Paris
21109;Guichet - Jean Jaurès;48.90516987;2.302384079;28;1;1;1;Clichy
5026;Pascal - Claude Bernard;48.83906195;2.349978201;49;1;1;1;Paris
20120;Evariste Galois;48.87308754;2.413338013;30;1;1;1;Paris
43006;Vignerons - Minimes;48.841486;2.430793;29;1;1;1;Vincennes
17007;Navier - Epinettes;48.89587781;2.322677672;36;1;1;1;Paris
15028;Grenelle - Dr Finlay;48.85131541;2.291950285;71;1;1;1;Paris
21502;Verdun - Place Henri IV;48.87079738;2.227700315;26;1;1;1;Suresnes
8102;Lamennais - Washington;48.8735299;2.303444892;26;1;1;1;Paris
14001;Edgar Quinet - Gaité;48.84116093;2.324595451;27;1;1;1;Paris
21013;Pierre Grenier - Pont de Billancourt;48.82580207;2.248798907;21;1;1;1;Boulogne-Billancourt
31012;Place Carnot;48.85593932;2.441531718;25;1;1;1;Montreuil
23011;Bineau - Louise Michel;48.88666162;2.284327447;25;1;1;1;Levallois-Perret
12024;Gare de Bercy;48.83979457;2.382606603;35;1;1;1;Paris
11114;Ledru-Rollin - Charonne;48.85345856;2.377246358;32;1;1;1;Paris
42023;Place Léon Gambetta;48.8146125;2.402929366;26;1;1;1;Ivry-sur-Seine
8101;Londres - Amsterdam;48.87803446;2.326483541;23;1;1;1;Paris
16129;Ceinture du Lac Inferieure - Saint-Cloud;48.86218071;2.261787169;42;1;1;1;Paris
21105;Morice - Général Leclerc;48.90245472;2.312892973;25;1;1;1;Clichy
20113;Piat - Parc de Belleville;48.87195627;2.38498139;21;1;1;1;Paris
13026;Place Jean Delay;48.823316;2.354336;35;1;1;1;Paris
15017;Place Falguière;48.83629974;2.310446464;23;1;1;1;Paris
14139;Pierre Larousse - Raymond Losserand;48.83059564;2.311918326;30;1;1;1;Paris
31702;Pierre et Marie Curie - Julien Grimau;48.87071401;2.424097024;18;1;1;1;Bagnolet
13102;Pitié-Salpêtrière;48.8374881;2.365213819;51;1;1;1;Paris
18005;Tardieu - Chappe;48.88414676;2.341845408;18;1;1;1;Paris
15055;Vasco de Gama;48.83671783;2.283664086;54;1;1;1;Paris
10005;Petites Ecuries - Faubourg Poissonnière;48.87397217;2.348388758;17;1;1;1;Paris
14130;Jonquoy - Didot;48.82890455;2.316480763;30;1;1;1;Paris
5116;Place Valhubert;48.84418258;2.364036664;37;1;1;1;Paris
10015;Lucien Sampaix - Récollets;48.87433038;2.362122908;46;1;1;1;Paris
8012;Batignolles - Place de Clichy;48.88347454;2.326493114;47;1;1;1;Paris
10023;Gare de l'Est - Verdun;48.87615605;2.360914908;14;1;1;1;Paris
14018;Porte d'Orléans;48.8227639;2.3249313;48;1;1;1;Paris
12011;Charenton - Place du Col Bourgoin;48.84486732;2.382578935;35;1;1;1;Paris
42503;Vladimir Ilitch Lénine - Andrée Chedid;48.81324012;2.331971607;31;1;1;1;Gentilly
21308;Bara - Henri Farman;48.83321803;2.26775676;36;1;1;1;Issy-les-Moulineaux
21111;Professeur René Leriche - Général Leclerc;48.90782845;2.307887971;50;1;1;1;Clichy
12032;Porte Dorée;48.8354337;2.4077132;36;1;1;1;Paris
7006;Quai Voltaire;48.85894299;2.331418205;32;1;1;1;Paris
20109;Haxo - Surmelin;48.86943708;2.405396575;21;1;1;1;Paris
2010;Uzès - Montmartre;48.87079098;2.343101017;29;1;1;1;Paris
6103;Mézières - Rennes;48.85023459;2.330381982;55;1;1;1;Paris
20040;Parc de Belleville - Julien Lacroix;48.8703459;2.3842214;26;1;1;1;Paris
19109;Tanger - Place du Maroc;48.88625244;2.368929684;19;1;1;1;Paris
17017;Gare de Pont-Cardinet;48.88713901;2.314494144;34;1;1;1;Paris
32014;Place du Cornillon - Stade de France;48.92540696;2.364442684;35;1;1;1;Saint-Denis
23002;Pont de Levallois-bécon;48.8984179;2.2791311;50;1;1;1;Levallois-Perret
18032;Porte de Clignancourt.;48.897488;2.343996;56;1;1;1;Paris
11101;Charles Delescluze;48.85242201;2.380632497;49;1;1;1;Paris
44012;Génie - Mozart;48.79490238;2.373418361;19;1;1;1;Vitry-sur-Seine
41207;Place du Général de Gaulle;48.8525288;2.4877332;28;1;1;1;Fontenay-sous-Bois
51003;Hôtel de Ville d'Argenteuil;48.946504;2.2496396;30;1;1;1;Argenteuil
16006;Lauriston - Copernic;48.86926;2.289918;19;1;1;1;Paris
22101;Gare Routière de Saint Cloud;48.84288184;2.222245038;31;1;1;1;Saint-Cloud
34002;Capitaine Glarner - Gabriel Péri;48.9024499;2.330480753;27;1;1;1;Saint-Ouen-sur-Seine
13016;Primo Levi - Frigos;48.83094845;2.379653516;34;1;1;1;Paris
7014;Saint-François-Xavier;48.85154485;2.314614952;42;1;1;1;Paris
13043;Dunois - Clisson;48.832294;2.3674523;51;1;1;1;Paris
21019;Edouard Vaillant - Paul-Adolphe Souriau;48.83484586;2.247945964;28;1;1;1;Boulogne-Billancourt
14122;Colonel Monteil - Brune;48.82650293;2.3092748;19;1;1;1;Paris
6018;Michelet - Assas;48.8427415;2.335021198;18;1;1;1;Paris
44102;Verdun - Adrien Damalix;48.82223342;2.421532832;26;1;1;1;Saint-Maurice
19037;Belleville - Porte des Lilas;48.87660392;2.404769691;32;1;1;1;Paris
19039;Edouard Pailleron - Simon Bolivar;48.87979886;2.374839261;24;1;1;1;Paris
6107;Place Alphonse Deville;48.85018826;2.327596173;23;1;1;1;Paris
16032;Eglise d'Auteuil;48.84749842;2.268483871;21;1;1;1;Paris
15038;Place Adolphe Cherioux - Vaugirard;48.83959443;2.301065773;63;1;1;1;Paris
21003;Jean Jaurès - Jean Baptiste Clément;48.84576261;2.236965001;24;1;1;1;Boulogne-Billancourt
21032;Sèvres-Gallieni;48.83780941;2.228151932;27;1;1;1;Boulogne-Billancourt
22001;Château - Bineau;48.89040403;2.270106375;23;1;1;1;Neuilly-sur-Seine
31019;Vincennes - Douy-Delcupe;48.85493692;2.436049283;38;1;1;1;Montreuil
18025;Mairie du 18ème;48.8929393;2.344551086;40;1;1;1;Paris
17124;Porte de Saint-Ouen - Henri Huchard;48.89870837;2.32953608;26;1;1;1;Paris
9023;Laffitte - Italiens;48.87181574;2.337201548;33;1;1;1;Paris
17027;Place du Maréchal Juin - Péreire;48.885263;2.298286;46;1;1;1;Paris
19040;Belleville - Télégraphe;48.8756045;2.3995549;41;1;1;1;Paris
10165;Gare de l'Est - Place du 11 Novembre 1918;48.876327;2.3585464;40;1;1;1;Paris
17047;Courcelles - Pierre Demours;48.88376973;2.298584663;26;1;1;1;Paris
31016;Lucie Aubrac - Franklin;48.86223916;2.44358629;36;1;1;1;Montreuil
11040;Temple - Jean-Pierre Timbaud;48.86446597;2.366059721;36;1;1;1;Paris
11020;Belfort - Voltaire;48.8563358;2.3829901;39;1;1;1;Paris
32017;Basilique;48.93626891;2.358866682;22;1;1;1;Saint-Denis
8051;Batignolles - Rome;48.88182337;2.32025899;15;1;1;1;Paris
17121;Square des Epinettes;48.8938391;2.32595399;20;1;1;1;Paris
9115;Milton - Manuel;48.878249;2.341181;22;1;1;1;Paris
10020;Chabrol - d'Hauteville;48.87701839;2.351317964;13;1;1;1;Paris
16123;Mahatma Gandhi;48.876356;2.264205;26;1;1;1;Paris
19009;Cité des Sciences et de l'Industrie;48.89659571;2.384599149;30;1;1;1;Paris
17122;Bridaine - Lamandé;48.8862074;2.3206239;29;1;1;1;Paris
21703;Square du Carrefour de l'Insurrection;48.82086456;2.291113436;23;1;1;1;Vanves
20027;Porte de Ménilmontant;48.86915436;2.409322469;15;1;1;1;Paris
20118;Orteaux - Mouraud;48.85558643;2.408762908;24;1;1;1;Paris
20021;Indre - Prairies;48.86254399;2.403290458;38;1;1;1;Paris
9031;Provence - Chaussée d'Antin;48.87428448;2.332976512;25;1;1;1;Paris
15108;Lourmel - Marie Skobtsov;48.844974;2.287283;22;1;1;1;Paris
20023;Pelleport - Belgrand;48.86500082;2.403980836;15;1;1;1;Paris
26001;Gare d'Asnières sur Seine;48.90636459;2.283506691;24;1;1;1;Asnières-sur-Seine
9117;Bellefond - Maubeuge;48.8782554;2.345264219;31;1;1;1;Paris
6016;Danton - Serpente;48.85229736;2.341413237;22;1;1;1;Paris
15035;Place Etienne Pernet;48.84243457;2.292181961;43;1;1;1;Paris
41204;République - Danton;48.85249172;2.462034523;20;1;1;1;Fontenay-sous-Bois
18049;Porte d'Aubervilliers;48.89859662;2.368972264;55;1;1;1;Paris
16004;Université Paris Dauphine;48.87070784;2.27486562;0;1;0;0;Paris
35017;Toffier Decaux - Cartier Bresson;48.90165073;2.401754558;7;1;1;1;Pantin
17046;Mac-Mahon - Brey;48.87753208;2.294512536;25;1;1;1;Paris
21014;Hameau Fleuri - Marché;48.83144889;2.241240442;22;1;1;1;Boulogne-Billancourt
47006;Les Planètes;48.80998499;2.458085306;16;1;1;1;Maisons-Alfort
16015;Bassano -  Iéna;48.86814451;2.296149601;15;1;1;1;Paris
18113;Lepic - Armée d'Orient;48.8875364;2.33430773;24;1;1;1;Paris
12107;Diderot - Pierre Bourdan;48.84764862;2.390258275;21;1;1;1;Paris
18109;Pajol - Riquet;48.88960028;2.362853475;47;1;1;1;Paris
47004;Stade Auguste Delaune;48.80896379;2.434520423;21;1;1;1;Maisons-Alfort
19038;Lassus - Delouvain;48.87550448;2.389032733;20;1;1;1;Paris
9026;Jean-Baptiste Pigalle - La Bruyere;48.87939826;2.333709173;17;1;1;1;Paris
18029;Emile Blemont - Poteau;48.8943782;2.3415122;39;1;1;1;Paris
21001;Transvaal - Charles de Gaulle;48.8482804;2.237342012;27;1;1;1;Boulogne-Billancourt
6030;Assas - Vaugirard;48.84827411;2.329241373;35;1;0;0;Paris
18033;Belliard - Damrémont;48.89669239;2.33802345;34;1;1;1;Paris
16021;François Ponsard - La Muette;48.8583666;2.2744515;23;1;1;1;Paris
20116;Haies - Réunion;48.85386897;2.402426162;22;1;1;1;Paris
31703;Sadi Carnot - François Mitterrand;48.87532688;2.424161732;27;1;1;1;Bagnolet
15002;Maine - Antoine Bourdelle;48.84308532;2.320263947;17;1;1;1;Paris
11041;Square Saint-Ambroise;48.860934;2.375841;43;1;1;1;Paris
21310;Kléber - Gouverneur Général Eboué;48.82688584;2.272341326;24;1;1;1;Issy-les-Moulineaux
35003;Gabrielle Josserand - Edouard Vaillant;48.90271566;2.393327057;25;1;1;1;Pantin
23007;Président Wilson - Jean Jaures;48.89034054;2.292068303;27;1;1;1;Levallois-Perret
15031;Théâtre - Lourmel;48.84820704;2.289865874;53;1;1;1;Paris
20016;Pyrénées - Maraîchers;48.85714001;2.404350936;19;1;1;1;Paris
35014;Charles de Gaulle - Jean Lolive;48.89326444;2.412676513;26;1;1;1;Pantin
10010;Place Jacques Bonsergent;48.87094822;2.361204922;33;1;1;1;Paris
47005;Ecole Vétérinaire;48.8148886;2.422436216;36;1;1;1;Maisons-Alfort
16043;Place de Passy;48.85780292;2.277500547;15;1;1;1;Paris
11006;Ledru-Rollin - Place du Père Chaillet;48.85643371;2.379020588;37;1;1;1;Paris
1117;Pont Neuf - Rivoli;48.86008989;2.34405756;27;1;1;1;Paris
19127;Aubervilliers - Curial;48.89088305;2.368857935;23;1;1;1;Paris
1120;Lavandieres Sainte Opportune - Rivoli;48.8592797;2.346621752;27;1;1;1;Paris
15070;Balard - Montagne de la Fage;48.8385074;2.278287113;36;1;1;1;Paris
11043;Place Pasdeloup;48.86265422;2.367032506;21;1;1;1;Paris
14112;Méchain - Faubourg Saint-Jacques;48.83586772;2.337980342;16;1;1;1;Paris
32004;Wilson - Landy;48.91516726;2.357633226;40;1;1;1;Saint-Denis
11010;Boulets - Faubourg Saint-Antoine;48.84925926;2.391754614;43;1;1;1;Paris
16029;Maison de Radio - France;48.85132886;2.27778554;47;1;1;1;Paris
16122;Route de la Muette - Porte de Neuilly;48.8798926;2.2587671;50;1;1;1;Paris
9017;Lallier - Trudaine;48.88109247;2.340822481;29;1;1;1;Paris
32015;Gare RER de Saint-Denis;48.93554324;2.347148806;40;1;1;1;Saint-Denis
13046;Eugène Oudiné - Dessous Des Berges;48.8256423;2.3750226;44;1;1;1;Paris
5121;Square René Viviani - Montebello;48.85190489;2.347842157;34;1;1;1;Paris
15003;Gare Montparnasse - Vaugirard;48.84180718;2.319510027;66;1;1;1;Paris
18043;Clichy - Place Blanche;48.88360109;2.333223782;20;1;1;1;Paris
4110;Neuve Saint-Pierre - Beautreillis;48.85355351;2.363912277;20;1;1;1;Paris
16027;Mozart - Jasmin;48.85286125;2.268483571;62;1;1;1;Paris
7008;Villersexel - Saint-Germain;48.858297;2.323793471;16;1;1;1;Paris
18017;Caulaincourt - Place Constantin Pecqueur;48.88967791;2.338178714;44;1;1;1;Paris
14030;Pernety - Raymond Losserand;48.83425463;2.317609339;32;1;1;1;Paris
8019;Naples - Rome;48.8799607;2.321358696;26;1;1;1;Paris
7020;Champ de Mars - Cler;48.85669155;2.306646779;41;1;1;1;Paris
18008;Square Léon;48.88667397;2.353205569;33;1;1;1;Paris
15058;Place du Moulin de Javel;48.84021671;2.271606065;45;1;1;1;Paris
13103;Hôpital Pitié Salpêtrière;48.8377016;2.3604946;50;1;1;1;Paris
12161;Diderot - Reuilly;48.84720846;2.386127338;44;1;1;1;Paris
16112;Chernoviz - Raynouard;48.85698641;2.282173218;37;1;1;1;Paris
19041;Belleville - Pyrénées;48.8741908;2.3860039;42;1;1;1;Paris
8001;Petit Palais;48.8667692;2.3157655;43;1;1;1;Paris
13122;Parc de Choisy;48.82815625;2.358513533;25;1;1;1;Paris
42703;Fontainebleau - Edmond Michelet;48.80956437;2.362690866;45;1;1;1;Le Kremlin-Bicêtre
21114;Gustave Eiffel - Parc des Impressionnistes;48.9039062;2.294690832;30;1;1;1;Clichy
14028;Alésia - Suisses;48.83168252;2.314986923;0;1;0;0;Paris
15107;Palais des Sports;48.83346852;2.285872065;22;1;1;1;Paris
20201;Eugène Reisz - Davout;48.85631875;2.410396971;20;1;1;1;Paris
21024;Billancourt - Général Leclerc;48.8322649;2.2380413;22;1;1;1;Boulogne-Billancourt
22102;Mont Valérien - Michel Salles;48.8561915;2.2152966;24;1;1;1;Saint-Cloud
19023;Manin - Simon Bolivar;48.87649965;2.379407363;26;1;1;1;Paris
12004;Traversière - Ledru-Rollin;48.85073582;2.375870112;34;1;1;1;Paris
32603;Calmette;48.88104925;2.424993217;32;1;1;1;Les Lilas
6032;Sabot - Rennes;48.85257511;2.331552766;26;1;1;1;Paris
12041;Bois de Vincennes.;48.8338064;2.4132221;60;1;1;1;Saint-Mandé
17022;Pereire - Place de Wagram;48.88707061;2.304111125;46;1;1;1;Paris
8038;François 1er - Montaigne;48.86688765;2.306675576;29;1;1;1;Paris
6017;Sénat - Condé;48.84954228;2.337939441;33;1;1;1;Paris
8056;Beaujon - Wagram;48.87535246;2.296441644;29;1;1;1;Paris
10114;Granges aux Belles - Hôpital Saint-Louis;48.87479499;2.366669437;60;1;1;1;Paris
7016;Surcouf - Université;48.86127302;2.309453551;58;1;1;1;Paris
20137;Borrégo - Gambetta;48.87330497;2.401414588;25;1;1;1;Paris
18138;Ney - Charles Hermite;48.89874804;2.364575453;20;1;1;1;Paris
10036;Aqueduc - Villette;48.88388606;2.367198803;28;1;1;1;Paris
14006;Saint-Jacques - Tombe Issoire;48.83320633;2.336910814;23;1;1;1;Paris
31704;Jeanne Hornet - Girardot;48.87380268;2.427820265;29;1;1;1;Bagnolet
9118;Faubourg Poissonniere - Delta;48.88255581;2.349748202;36;1;1;1;Paris
7013;Duroc - Place de Breteuil;48.84746064;2.312614024;42;1;1;1;Paris
4013;Vieille du Temple - Francs Bourgeois;48.85825641;2.358217947;29;1;1;1;Paris
2013;Favart - Italiens;48.87144635;2.338290106;17;1;1;1;Paris
31023;Place François Mitterand;48.86492782;2.442958318;34;1;1;1;Montreuil
21311;Parvis Corentin Celton;48.82747253;2.278431952;55;1;1;1;Issy-les-Moulineaux
18042;Place Pigalle;48.8827555;2.3361566;21;1;1;1;Paris
15059;Parc André Citroën;48.84063994;2.278061807;65;1;1;1;Paris
7101;Raspail - Chomel;48.85223316;2.32665807;49;1;1;1;Paris
4011;Hôtel de Ville - Pont-Marie;48.85389965;2.356947251;36;1;1;1;Paris
18137;Poissonniers - Nord;48.89251121;2.352222875;28;1;1;1;Paris
45001;Hôtel de Ville de Champigny sur Marne;48.81381063;2.50967592;21;1;1;1;Champigny-sur-Marne
17016;Brochant - Square des Batignolles;48.88818699;2.316861143;31;1;1;1;Paris
13041;Porte d'Ivry;48.82176875;2.368870676;50;1;1;1;Paris
11003;Keller - La Roquette;48.8555508;2.3752778;34;1;1;1;Paris
10163;Gare du Nord - Demarquay;48.881154;2.358411;30;1;1;1;Paris
15020;Mairie du 15ème;48.8417762;2.2986539;32;1;1;1;Paris
2001;Greneta - Sebastopol;48.86524233;2.351666987;32;1;1;1;Paris
41206;Place des Larris;48.8568363;2.4780236;34;1;1;1;Fontenay-sous-Bois
20019;Place du Maquis du Vercors;48.87732158;2.408378273;31;1;1;1;Paris
19031;Manin - Crimée;48.88312177;2.38636706;23;1;1;1;Paris
17116;Reims - Porte d'Asnières;48.89183445;2.30014466;26;1;1;1;Paris
13114;Nationale - Marcel Duchamp;48.82463749;2.36780148;23;1;1;1;Paris
12108;Bercy.;48.83996691;2.378862575;66;1;1;1;Paris
15061;Square Desnouettes;48.83476838;2.284142297;22;1;1;1;Paris
31013;Centenaire - Sorins;48.85853523;2.427350879;45;1;1;1;Montreuil
8015;Roquépine - Malesherbes;48.87345073;2.3204045;37;1;1;1;Paris
18001;Damrémont - Caulaincourt;48.88714509;2.332588099;18;1;1;1;Paris
16016;Paul Doumer - La Tour;48.86011611;2.280840482;34;1;1;1;Paris
32018;Franciade - Gabriel Péri;48.93261499;2.355954498;26;1;1;1;Saint-Denis
7026;Place de Finlande;48.86240834;2.311362438;25;1;1;1;Paris
5019;Poissy - Saint-Germain;48.84969649;2.352968529;25;1;1;1;Paris
6014;Pont de Lodi - Dauphine;48.8552969;2.339947308;23;1;1;1;Paris
18019;Square Raymond Souplex;48.89183721;2.335426103;52;1;1;1;Paris
47002;Les Juilliottes;48.8043072;2.4437362;21;1;1;1;Maisons-Alfort
15063;Convention - Saint-Charles;48.84315611;2.283109054;19;1;1;1;Paris
11107;Faidherbe - Dahomey;48.85135833;2.383823135;44;1;1;1;Paris
11034;Parmentier - Fontaine au Roi;48.86787671;2.372705979;48;1;1;1;Paris
9113;Bleue - Trévise;48.87578907;2.347289622;30;1;1;1;Paris
9012;Rougemont - Poissonnière;48.87161157;2.34587308;30;1;1;1;Paris
20103;Le Vau - Maurice Bertaux;48.86803439;2.411030612;25;1;1;1;Paris
13113;Vistule - Choisy;48.82365544;2.361572385;33;1;1;1;Paris
16041;Versailles - Claude Terrasse;48.84021934;2.263834191;46;1;1;1;Paris
20017;Saint-Blaise - Mouraud;48.85696178;2.408694774;27;1;1;1;Paris
23302;Parc de Sceaux - Centre-Ville;48.77695298;2.295721471;33;1;1;1;Sceaux
11019;Charonne - Philippe-Auguste;48.85560316;2.390546391;32;1;1;1;Paris
8049;Georges V - François 1er;48.87034;2.30082;22;1;1;1;Paris
23008;Hôtel de Ville de Levallois Perret;48.89314452;2.288881838;26;1;1;1;Levallois-Perret
6031;Pierre Sarrazin - Saint-Michel;48.85090815;2.342130728;33;1;1;1;Paris
1016;Thérèse - Opéra;48.86648351;2.334433421;25;1;1;1;Paris
2101;Bachaumont - Montmartre;48.86617395;2.344977558;33;1;1;1;Paris
21108;Mairie de Clichy;48.90365363;2.305935323;51;1;1;1;Clichy
19021;Mairie du 19ème;48.88256264;2.381262481;27;1;1;1;Paris
14116;Romain Rolland;48.82021523;2.323414423;25;1;1;1;Montrouge
17104;Jardin Marguerite Long;48.88169858;2.283657566;22;1;1;1;Paris
31018;Gambetta - Michelet;48.85273792;2.429966033;33;1;1;1;Montreuil
23105;Sèvres Rive Gauche;48.82144322;2.215078531;33;1;1;1;Sèvres
33005;République - Henri Barbusse;48.90661554;2.38943249;32;1;1;1;Aubervilliers
19030;Melun - Jean Jaurès;48.88377967;2.37647742;28;1;1;1;Paris
2110;Jeûneurs - Mulhouse;48.868997;2.346925;28;1;1;1;Paris
13022;Butte aux Cailles - Esperance;48.82758774;2.349215113;36;1;1;1;Paris
1022;Danielle Casanova - Place Vendôme;48.8682665;2.330483906;37;1;1;1;Paris
11110;Roquette - Folie Regnault;48.85924696;2.386553624;52;1;1;1;Paris
13019;Fernand Braudel - Vincent Auriol;48.83637852;2.372340448;36;1;1;1;Paris
16031;Vignes - Boulainvilliers;48.85639948;2.275240459;21;1;1;1;Paris
8105;François 1er - Lincoln;48.86951798;2.302426219;31;1;1;1;Paris
12127;Tremblay - Lac des Minimes;48.83413126;2.454751655;48;1;1;1;Paris
11046;Place de la République - Voltaire;48.86683097;2.365481034;19;1;1;1;Paris
5028;Censier - Jardin des Plantes;48.84107178;2.355475388;28;1;1;1;Paris
5030;Sorbonne - Ecoles;48.84968657;2.34349966;50;1;1;1;Paris
8032;Matignon - Faubourg Saint-Honoré;48.87147859;2.313977927;36;1;1;1;Paris
2014;Daunou - Louis le Grand;48.869113;2.332515;17;1;1;1;Paris
12120;Lac Daumesnil - Saint-Maurice;48.82774556;2.418365479;50;1;1;1;Paris
4109;Mornay - Sully;48.849704;2.364460789;15;1;1;1;Paris
22012;Madeleine Michelis - Roule;48.88260431;2.277363427;25;1;1;1;Neuilly-sur-Seine
3101;Porte Saint-Martin;48.86860172;2.355701029;34;1;1;1;Paris
18142;Jessaint - Marx Dormoy;48.88484543;2.358930409;30;1;1;1;Paris
11048;Place Mireille Havet;48.850533;2.383756;43;1;1;1;Paris
18014;Léon - Doudeauville;48.88832422;2.353573373;13;1;1;1;Paris
21952;Place Tony de Graaff;48.8181645;2.2458109;42;1;1;1;Meudon
18035;René Binet - Porte de Montmartre;48.8990511;2.33655341;37;1;1;1;Paris
14007;Ferrus - Saint-Jacques;48.8313878;2.3408563;34;1;1;1;Paris
14127;Odessa - Départ;48.84288559;2.324428149;39;1;1;1;Paris
12154;Square Georges Melies;48.84070239;2.409667745;40;1;1;1;Paris
42011;Quai Marcel Boyer - Victor Hugo;48.82255637;2.392039597;29;1;1;1;Ivry-sur-Seine
10164;Claude Vellefaux - Sambre et Meuse;48.875022;2.370478;34;1;1;1;Paris
15009;Suffren - Pérignon;48.84717561;2.307052148;46;1;1;1;Paris
8029;Place du Canada;48.86534627;2.310193788;39;1;1;1;Paris
23005;Gare de Clichy-Levallois;48.89679827;2.298468053;26;1;1;1;Levallois-Perret
9015;Lamartine - Faubourg Montmartre;48.87661398;2.33976569;32;1;1;1;Paris
20117;Saint-Fargeau - Mortier;48.87266656;2.40791291;33;1;1;1;Paris
11044;Square du Bataclan;48.8633762;2.3711327;20;1;1;1;Paris
48009;République - Auguste Perret;48.78695281;2.351859435;30;1;1;1;Villejuif
21004;Jean Jaurès - Reine;48.84009623;2.239872515;31;1;1;1;Boulogne-Billancourt
9013;Mairie du 9ème;48.87326714;2.340753448;24;1;1;1;Paris
22002;Argenson - Château;48.88855931;2.264200151;25;1;1;1;Neuilly-sur-Seine
23006;Jules Guesde - Alsace;48.89056628;2.295077741;25;1;1;1;Levallois-Perret
35008;Place de l'Eglise - Pantin;48.89280946;2.412435114;30;1;1;1;Pantin
18114;Véron - Lepic;48.88526123;2.334559858;23;1;1;1;Paris
20045;Louis Ganne - Davout;48.86338721;2.409725748;30;1;1;1;Paris
21951;Place Centrale;48.78740168;2.227883041;22;1;1;1;Meudon
12153;Terroirs de France - Lheureux;48.83212027;2.388618104;55;1;1;1;Paris
